,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,status_code
630,630,95786,95786,704,1000003949,Hallberg & McCabe Ltd,1255 Hazelwood Way,,Northfield,MN,55057.0,USA,6127241379.0,,https://clustrmaps.com/a/1ftij/,60005-000,Accountants,1973-10-11 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2023-01-23 08:35:00,Search,200
1233,1233,96447,96447,704,1000006287,Five Star Roofing & Siding,2915 Golden Valley Rd,,Minneapolis,MN,55411.0,USA,9526492842.0,,https://www.fivestarrated.com/roofers/minneapolis,10126-000,Roofing Contractors,2015-09-03 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-08-03 08:42:00,Search,200
240,240,95366,95366,704,1000001781,Popcorn Video,290 Main St W,,Isle,MN,56342.0,USA,3206763191.0,,https://www.alignable.com/isle-mn/13131563-popcorn-video-laundry-and-tanning,50534-000,"Compact Discs, Tapes & Records - Retail",1996-01-01 00:00:00,,False,NR,0.0,5.0,0.0,False,Micro-small,False,2023-01-30 08:33:00,Search,200
1145,1145,96348,96348,704,1000005972,Trucks of Williston,110 Washington Ave,,Williston,ND,58801.0,USA,7017743460.0,,https://www.facebook.com/marketplace/104054996296400/trucks/,50040-000,Auto Dealers - Used Cars,2015-09-16 00:00:00,,False,A+,100.0,,0.0,False,Micro-small,False,2020-01-04 04:16:00,Search,200
868,868,96063,96063,704,1000005119,Cristina&#39;s Cleaning Service Inc,4091 119th Ave NW,,Coon Rapids,MN,55433.0,USA,7632223346.0,,https://www.care.com/b/l/kristina-s-cleaning-company/coon-rapids-mn,66002-000,Cleaning Services,2012-10-05 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-24 08:49:00,Search,200
31,31,95156,95156,704,1000000077,West Funeral Homes,321 Sheyenne Street,,West Fargo,ND,58078.0,USA,7012826699.0,,https://www.westfuneralhome.com/,62000-000,Funeral Homes,2013-05-22 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-04 08:07:00,Search,200
188,188,95313,95313,704,1000001587,Torgersen Construction,1252 Airport Rd,,Two Harbors,MN,55616.0,USA,2188346561.0,,https://www.houzz.com/professionals/home-builders/torgersen-construction-llc-pfvwus-pf~153685351,10035-000,Contractors - General,1998-01-01 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2023-01-31 08:46:00,Search,200
405,405,95532,95532,704,1000002752,Bauer Masonry,36556 County Road 173,,Melrose,MN,56352.0,USA,3202563925.0,,https://opencorporates.com/companies/us_mn/32281c6a-8fd4-e011-a886-001ec94ffe7f,10032-000,Concrete Contractors,2007-03-26 00:00:00,,False,NR,0.0,5.0,0.0,False,Micro-small,False,2022-12-01 09:22:00,Search,200
912,912,96109,96109,704,1000005274,Birchwood Construction LLC,22767 Rose Ct NW,,Saint Francis,MN,55070.0,USA,6127438333.0,,https://zaubee.com/biz/birchwood-construction-llc-s7qoar52,10035-000,Contractors - General,2009-02-18 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-26 08:45:00,Search,200
370,370,95496,95496,704,1000002382,Fabletics,142 South Street,,Bloomington,MN,55425.0,USA,6515835511.0,,https://www.mallofamerica.com/directory/fabletics,41000-000,Sports & Recreation,2013-10-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-06-01 21:26:00,Search,200
1183,1183,96386,96386,704,1000006089,North Central Electric Co-Op,538 11th St W Ste 1,,Bottineau,ND,58318.0,USA,7012282202.0,,https://www.facebook.com/people/North-Central-Electric-Co-Op/100063478303650/,70544-000,Electric Companies,1941-04-24 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-02 08:49:00,Search,200
770,770,95964,95964,704,1000004947,Andrew J. Stoskopf Trucking Inc,PO Box 23,,Warroad,MN,56763.0,USA,2182421424.0,,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2099002,70640-000,Trucking,2015-06-11 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-20 08:56:00,Search,200
10,10,95135,95135,704,1000000024,new 2 you,501 Broadway W,,Little Falls,MN,56345.0,USA,3206392232.0,,https://www.facebook.com/new2youlittlefalls/,50655-000,Thrift Shops,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-24 08:58:00,Search,200
1231,1231,96445,96445,704,1000006284,"Larsen Septic, LLC",28428 Mcnally Ridge Rd,,Winona,MN,55987.0,USA,5074298325.0,,https://www.septic.com/septic-services/minnesota/winona/larsen-septic/,10129-000,Septic Tanks & Systems Contractors & Dealers,2007-05-11 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-01-29 06:34:00,Search,200
185,185,95310,95310,704,1000001573,Quality Foundations Llc,PO Box 906,,Devils Lake,ND,58301.0,USA,7016621090.0,,https://www.homeyou.com/quality-foundations-llc-devils-lake-nd,10032-000,Concrete Contractors,2002-01-01 00:00:00,,False,NR,0.0,6.0,0.0,False,Micro-small,False,2023-01-31 08:46:00,Search,200
662,662,95851,95851,704,1000004446,Carlson Wagonlit Travel,4201 W Division St,,Saint Cloud,MN,56301.0,USA,3203459680.0,,https://cruise-line-agents.cmac.ws/carlson-wagonlit-travel-world-travel-of-st-cloud-inc/5170/,70632-000,Travel Agencies & Bureaus,1997-11-21 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-02-05 08:42:00,Search,200
1027,1027,96229,96229,704,1000005650,Dale Johnson III Construction LLC,337 3rd St,,Tracy,MN,56175.0,USA,5078294040.0,,https://opencorporates.com/companies/us_mn/6d93e613-93d4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,2009-01-16 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2019-12-28 04:25:00,Search,200
626,626,95782,95782,704,1000003922,Studio 9 Photography,901 9th St S,,Fargo,ND,58103.0,USA,7018505765.0,,https://www.facebook.com/studio9fargo/,60655-100,Photographers,2012-01-01 00:00:00,,False,NR,0.0,,0.0,False,Micro-small,False,2020-01-29 06:32:00,Search,200
899,899,96095,96095,704,1000005235,Adrian M Gunnerson Builders LLC,8975 75th St NW,,Annandale,MN,55302.0,USA,6126188452.0,,https://www.houzz.com/professionals/general-contractors/adrian-m-gunnerson-builders-llc-pfvwus-pf~95122461,10177-000,Construction & Remodeling Services,2009-01-16 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-10-13 04:00:00,Search,200
1317,1317,96532,96532,704,1000006621,Bingeman Construction LLC,23 6th Ave W,,Ray,ND,58849.0,USA,7015704880.0,,https://opencorporates.com/companies/us_nd/0000152171,85310-000,Contractor - Commercial,2014-04-24 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-05-29 04:10:00,Search,200
209,209,95335,95335,704,1000001669,Surety Title Co,523 Central Ave,,New Rockford,ND,58356.0,USA,7019472446.0,,https://www.ndlta.org/eddy.html,20072-000,Title Companies & Agents,1925-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-05-23 08:19:00,Search,200
1245,1245,96459,96459,704,1000006326,"Scharf Auto Supply, Inc.",620 1st ave sw,,Rochester,MN,55902.0,USA,5072893396.0,,https://mpecnapa.com/mpec-napa-acquires-scharf-auto-supply/,80041-200,Auto Parts & Supplies - Used,1958-12-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-03 08:39:00,Search,200
519,519,95671,95671,704,1000003265,Broadway Hair Fashions,255 Broadway Ave S,,Cokato,MN,55321.0,USA,3202865915.0,,https://www.facebook.com/BroadwayHairFashions/,60420-000,Hair Styling and Services,1988-08-17 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-02-21 04:04:00,Search,200
176,176,95301,95301,704,1000001562,Ray Devine,1695 Main St,,Hugo,MN,55038.0,USA,6514070388.0,,https://radaris.com/p/Raymond/Devine/,50173-000,Computers - Dealers,,2016-05-17 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-05-20 04:18:00,Search,200
1062,1062,96265,96265,704,1000005754,Changing Spaces Construction Inc,4174 145th Ave NW,,Ham Lake,MN,55304.0,USA,7634215960.0,,https://nextdoor.com/pages/changing-spaces-construction-andover-mn/,10075-000,Heat Pumps,1996-10-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-30 08:57:00,Search,200
1368,1368,96584,96584,704,1000006778,Acct Inc,7290 Morris Thomas Rd W,,Cloquet,MN,55720.0,USA,2188792241.0,,https://acctmn.com/,10005-000,Asbestos Removal Service,1987-01-01 00:00:00,,False,A+,100.0,10.0,0.0,False,Micro-small,False,2021-09-02 03:56:00,Search,200
85,85,95210,95210,704,1000000224,Salo Iot Solutions,322 Warwick St,,Saint Paul,MN,55105.0,USA,6516989110.0,,https://www.showmelocal.com/profile.aspx?bid=1179428,60235-000,"Computers Hardware, Software & Services",2016-04-19 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-21 08:39:00,Search,200
196,196,95321,95321,704,1000001617,Henriette Florist and Gifts,1st Street SE,,Henriette,MN,55036.0,USA,8886841302.0,,https://www.henriettafloral.com/,50275-000,Florists - Retail,,,False,NR,0.0,,0.0,False,Micro-small,False,2020-02-01 04:31:00,Search,200
737,737,95929,95929,704,1000004796,Security Insurance Agency,1606 E Main St,,Albert Lea,MN,56007.0,USA,5073736446.0,,https://www.heartman.com/,20036-000,Insurance - Disability,1984-01-23 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-06 09:12:00,Search,200
757,757,95949,95949,704,1000004883,Lake Country Bakery,923 Washington Ave,,Detroit Lakes,MN,56501.0,USA,2188477361.0,,https://www.menupix.com/minnesota/restaurants/455037/Lake-Country-Bakery-Detroit-Lakes-MN,50052-000,Bakers - Retail,1985-04-29 00:00:00,2020-01-07 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-09 08:32:00,Search,200
735,735,95927,95927,704,1000004791,Home Connections LLC,1105 Magnolia Ln N,,Plymouth,MN,55441.0,USA,6129917988.0,,https://opencorporates.com/companies/us_mn/bbb86251-94d4-e011-a886-001ec94ffe7f,60235-300,Computer Business Services,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-11-23 06:33:00,Search,200
808,808,96002,96002,704,1000005014,Marco Lawn Service,9788 166th Ct SE,,Becker,MN,55308.0,USA,7632626635.0,,https://landscape-services.cmac.ws/marco-lawn-service/31057/,00155-000,Landscape Contractors,2010-08-30 00:00:00,2016-08-31 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2019-09-03 04:20:00,Search,200
1024,1024,96226,96226,704,1000005637,Degroot Enterprises,1885 170th St W,,Faribault,MN,55021.0,USA,6122554583.0,,https://www.houzz.com/professionals/general-contractors/degroot-enterprises-inc-pfvwus-pf~757953377,10177-000,Construction & Remodeling Services,1992-10-06 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-02-07 09:00:00,Search,200
937,937,96136,96136,704,1000005380,"Dakota Line Contractors, Inc",6731 Sterling Dr,,Bismarck,ND,58504.0,USA,7012248654.0,,https://www.dlcnd.com/,80806-000,Oil & Gas Exploration & Development,2011-03-24 00:00:00,,False,NR,0.0,10.0,0.0,False,Micro-small,False,2022-12-26 08:45:00,Search,200
258,258,95384,95384,704,1000001819,S I Industries Inc,9983 Baltimore St NE,,Minneapolis,MN,55449.0,USA,7637841430.0,,https://www.yellowpages.com/minneapolis-mn/mip/s-i-industries-inc-6004714,30536-000,Printing Equipment,1987-01-01 00:00:00,,False,NR,0.0,30.0,0.0,False,Micro-small,False,2023-01-30 08:33:00,Search,200
1111,1111,96314,96314,704,1000005893,Albeno's Construction ,PO Box 1827,,New Town,ND,58763.0,USA,7015090749.0,,http://www.albinoconstruction.com/,10177-000,Construction & Remodeling Services,2016-04-15 00:00:00,,False,A+,99.38,2.0,0.0,False,Micro-small,False,2020-01-15 08:11:00,Search,200
116,116,95241,95241,704,1000001355,J J Cash & Pawn,49o University,,Saint Paul,MN,55106.0,USA,6517718156.0,,http://www.bestpawnusa.com/,50626-000,Surplus & Salvage Merchandise,,2016-06-08 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2019-06-10 04:04:00,Search,200
1072,1072,96275,96275,704,1000005782,Douglas Watson Construction Inc.,3649 Oliver Ave N,,Minneapolis,MN,55412.0,USA,6125225023.0,,https://www.homeyou.com/douglas-watson-construction-minneapolis-mn,10177-000,Construction & Remodeling Services,2010-03-12 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-30 08:56:00,Search,200
731,731,95923,95923,704,1000004785,Driftwood Remodelers,857 Bidwell St,,Mendota Hts,MN,55118.0,USA,6512082989.0,,https://www.driftwoodmn.com/,10177-000,Construction & Remodeling Services,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-27 09:09:00,Search,200
663,663,95852,95852,704,1000004456,"Fresh Company, LLC",15128 82nd Ave N,,Osseo,MN,55311.0,USA,6123000047.0,,https://www.superiorfresh.com/,60367-000,Fire & Water Damage Restoration,2014-12-09 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-02-03 09:12:00,Search,200
1035,1035,96237,96237,704,1000005671,Dick&#39;s Manufactured Housing,6163 193rd Ave NE,,New London,MN,56273.0,USA,3202126288.0,,https://www.mobilehome.cc/company-dicks-manufactured-housing-in-new-london-mn-6989,10035-000,Contractors - General,2013-05-13 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2023-01-06 09:13:00,Search,200
429,429,95556,95556,704,1000002828,Oaks TW Hardware,1519 Como Ave SE,,Minneapolis,MN,55414.0,USA,6123311925.0,,https://m.facebook.com/profile.php?id=131856080191861,50333-000,Hardware - Retail,1984-01-01 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2023-01-29 08:36:00,Search,200
102,102,95227,95227,704,1000001282,Ness Sealcoat Service,24137 498th Street,,Bemidji ,MN,56601.0,USA,2183330606.0,,https://www.nesssealcoat.com/,85295-000,Seal Coating,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-09-01 08:30:00,Search,200
704,704,95896,95896,704,1000004652,Hebron Brick Supply,404 S Burlington Ave,,Fergus Falls,MN,56537.0,USA,2187393671.0,,https://www.hebronbrick.com/fergus-falls-store/,50101-000,"Brick - Concrete, Pumice",1975-02-17 00:00:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,2020-03-13 04:18:00,Search,200
650,650,95838,95838,704,1000004344,N8&#39;s Place,100 Foussard Avenue Se,,Saint John,ND,58369.0,USA,7014775877.0,,https://www.restaurantji.com/nd/saint-john/n8s-place-/,50544-000,Restaurants,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-27 09:09:00,Search,200
573,573,95725,95725,704,1000003719,Lakeland Sleep Center,11855 Ulysses St NE,,Blaine,MN,55434.0,USA,7633547656.0,,https://www.lhssleep.com/locations,60218-100,Clinics - Sleep Centers,2000-11-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-08 09:19:00,Search,200
291,291,95417,95417,704,1000001955,James River Pest Control and Green Lawns Inc.,1809 4th Ave SW,,Jamestown,ND,58401.0,USA,7012512298.0,,https://www.yellowpages.com/jamestown-nd/james-river-pest-control-green-lawns,60650-000,Pest Control Services,1984-01-01 00:00:00,2019-10-22 00:00:00,False,NR,0.0,3.0,,False,Micro-small,False,2023-01-04 09:05:00,Search,200
339,339,95465,95465,704,1000002145,Anchor Fence of Minnesota ,8600 W 125th St ,,Savage,MN,55378.0,USA,9528826335.0,,https://www.facebook.com/AnchorIron/,85319-000,"Chain Link Fence Sales, Service & Contractors",1980-10-01 00:00:00,2014-04-16 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-09-10 08:39:00,Search,200
267,267,95393,95393,704,1000001846,Rudawski Law Office,2332 Lexington Ave N,,Saint Paul,MN,55113.0,USA,6512877664.0,,https://estate-planning-attorneys.cmac.ws/rudawski-law-office-pa/11117/,60075-000,Attorneys & Lawyers,2010-08-30 00:00:00,2014-04-16 00:00:00,False,NR,0.0,2.0,,False,Micro-small,False,2021-11-10 04:13:00,Search,200
758,758,95950,95950,704,1000004895,Neighborhood Barbershop,933 Maryland Ave E,,Saint Paul,MN,55106.0,USA,6517743020.0,,https://www.goodneighborbarber.com/,60125-000,Barbers,2012-05-15 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-20 08:57:00,Search,200
179,179,95304,95304,704,1000001565,Mauer Amoco Oil Co,411 1st St SW,,Hankinson,ND,58041.0,USA,7012427286.0,,https://local.wahpetondailynews.com/hankinson-nd/mauer-amoco-oil-company-701-242-7286,50567-000,Service Stations - Gasoline & Oil,1994-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-31 08:46:00,Search,200
13,13,95138,95138,704,1000000029,Code 3 Construction LLC,3233 Greenbrier St,,Vadnais Heights,MN,55127.0,USA,6512602892.0,,https://www.facebook.com/people/Code-3-Construction-LLC/100067643234051/,10177-000,Construction & Remodeling Services,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-31 08:46:00,Search,200
1104,1104,96307,96307,704,1000005882,Dave Miller Contracting LLC,16708 510th St,,Waterville,MN,56096.0,USA,5074616087.0,,https://start.cortera.com/company/research/l6l2rul9o/dave-miller-contracting-llc/,10177-000,Construction & Remodeling Services,2015-04-06 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-23 08:01:00,Search,200
298,298,95424,95424,704,1000001989,MN Decorative Concrete,210 Central Ave. Suite #7,,Milaca,MN,56353.0,USA,3209804565.0,,https://www.superpages.com/yellowpages/c-concrete+contractors/s-mn/t-milaca/,50178-100,Concrete - Stamped & Decorative,,2019-10-16 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-10-18 04:02:00,Search,200
1039,1039,96241,96241,704,1000005690,Gem Building Services,5190 Hemlock Ln N,,Plymouth,MN,55442.0,USA,7635530881.0,,https://www.myhomepro.org/Architect/William-Connelly-Gem-Building-Services/,10013-000,Building Contractors,1997-04-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-02-07 09:00:00,Search,200
880,880,96075,96075,704,1000005178,Rust,38859 7th Ave,,North Branch,MN,55056.0,USA,2082407193.0,,https://www.facebook.com/therustyowlnb/,50014-000,Antiques - Dealers,2015-07-06 00:00:00,2018-12-20 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2018-12-21 03:50:00,Search,200
761,761,95953,95953,704,1000004915,Shorewood Pub,1743 Long Bridge Rd,,Detroit Lakes,MN,56501.0,USA,2188473206.0,,https://www.restaurantji.com/mn/detroit-lakes/shorewood-pub-/,50544-000,Restaurants,1999-07-29 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2019-12-22 04:11:00,Search,200
523,523,95675,95675,704,1000003288,Austin Tobacco Shop,1004 18 Avenue North West,,Austin,MN,55912.0,USA,5074331603.0,,https://www.facebook.com/AustinTobacco/,50154-000,Cigar & Cigarette & Tobacco Dealers - Retail,,,False,NR,0.0,,0.0,False,Micro-small,False,2021-02-17 04:35:00,Search,200
234,234,95360,95360,704,1000001746,A to Z Glass LLC,2079 Shale Ln,,Eagan,MN,55122.0,USA,6512746967.0,,https://www.yellowpages.com/eagan-mn/mip/a-to-z-glass-502772937,60990-000,"Auto Repair - Windshield, Glass Shops",2010-09-20 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-20 08:59:00,Search,200
1201,1201,96404,96404,704,1000006154,North Star Sportswear,5320 N Broadway,,Minot,ND,58703.0,USA,7018386547.0,,https://www.ncssportswear.com/,50608-000,Sporting Goods - Retail,1993-07-22 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2019-10-13 04:12:00,Search,200
1285,1285,96499,96499,704,1000006499,Stangel Stump Grinding,21914 Airport Rd,,Grand Rapids,MN,55744.0,USA,2183266962.0,,https://marketplace.apg-mn.com/places/view/24802/stangel_stump_grinding.html,85302-100,Stump Grinding,2014-07-07 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-07-20 04:05:00,Search,200
739,739,95931,95931,704,1000004801,Jack&#39;s All Trade Service,3404 Balsam St SW,,Prior Lake,MN,55372.0,USA,9522703074.0,,https://www.alljackstrades.com/contact,15035-000,Handyman Services,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-27 09:09:00,Search,200
259,259,95385,95385,704,1000001823,A Guy & A Squeegee,,,,,,,,,https://www.facebook.com/AGuyWithASqueegee/,60478-000,Janitor Service,2016-06-01 00:00:00,,False,NR,0.0,5.0,0.0,False,Micro-small,False,2022-08-16 08:20:00,Search,200
390,390,95516,95516,704,1000002557,Pennock Civic Center,305 Dakota Ave NE,,Pennock,MN,56279.0,USA,3205999789.0,,https://www.cityofpennock.com/index.php/news/30-community-center-rental,60037-000,Amusement Parks & Places,2004-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-30 08:33:00,Search,200
844,844,96039,96039,704,1000005066,Brian Michels Development Inc,29211 44th St NE,,Belgrade,MN,56312.0,USA,3208949108.0,,https://www.visualvisitor.com/companies/1456178/brian-michels-development-inc,10035-000,Contractors - General,2001-06-20 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-20 08:57:00,Search,200
879,879,96074,96074,704,1000005177,Holiday Gas Station Store,208 N Highway 10,,Royalton,MN,56373.0,USA,3205847402.0,,https://www.gasbuddy.com/station/53560,50567-000,Service Stations - Gasoline & Oil,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-22 08:40:00,Search,200
1122,1122,96325,96325,704,1000005920,Knead to Relax,PO Box 142,,Parshall,ND,58770.0,USA,7018370038.0,,https://www.facebook.com/kneadrelax/,60543-000,Massage Therapists,2016-07-06 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-09-28 10:20:00,Search,200
